period_id,project_id,baseline_budget,current_budget,actual_cost,committed_cost,forecast_cost,planned_cost_to_date,earned_value,budget_variance,budget_variance_pct,cost_variance,cpi,forecast_variance,burn_rate,remaining_budget
202501,31,4976000,4976000,45000,1794000,4877000,50000,47000,99000,1.99,2000,1.038,99000,45000,4931000
202502,31,4976000,4976000,679000,1749000,4877000,746000,712000,99000,1.99,32000,1.048,99000,340000,4297000
202503,31,4976000,4976000,1426000,1033000,4877000,1518000,1424000,99000,1.99,-3000,0.998,99000,475000,3550000
202504,31,4976000,4976000,2144000,1130000,4877000,2264000,2207000,99000,1.99,64000,1.03,99000,536000,2832000
202505,31,4976000,4976000,2962000,592000,4877000,3035000,2979000,99000,1.99,17000,1.006,99000,592000,2014000
202506,31,4976000,4976000,3482000,384000,4877000,3782000,3688000,99000,1.99,207000,1.059,99000,580000,1494000
202507,31,4976000,4976000,4081000,397000,4877000,4553000,4331000,99000,1.99,250000,1.061,99000,583000,895000
202508,31,4976000,4976000,4457000,147000,4877000,4976000,4744000,99000,1.99,287000,1.064,99000,557000,519000
202509,31,4976000,4976000,4719000,46000,4877000,4976000,4802000,99000,1.99,83000,1.018,99000,524000,257000
202510,31,4976000,4976000,4748000,60000,4877000,4976000,4922000,99000,1.99,174000,1.037,99000,475000,228000
202511,31,4976000,4976000,4642000,103000,4877000,4976000,4836000,99000,1.99,193000,1.042,99000,422000,334000
202512,31,4976000,4976000,4891000,0,4891000,4976000,4792000,85000,1.7,-99000,0.98,85000,408000,85000
202601,31,4976000,4976000,4674000,71000,4877000,4976000,4840000,99000,1.99,166000,1.036,99000,360000,302000
202602,31,4976000,4976000,4605000,69000,4877000,4976000,4719000,99000,1.99,114000,1.025,99000,329000,371000
202603,31,4976000,4976000,4762000,45000,4877000,4976000,4892000,99000,1.99,130000,1.027,99000,317000,214000
202604,31,4976000,4976000,4621000,67000,4877000,4976000,4856000,99000,1.99,235000,1.051,99000,289000,355000
202605,31,4976000,4976000,4409000,229000,4877000,4976000,4643000,99000,1.99,235000,1.053,99000,259000,567000
202606,31,4976000,4976000,4512000,173000,4877000,4976000,4703000,99000,1.99,192000,1.042,99000,251000,464000
202607,31,4976000,4976000,4465000,201000,4877000,4976000,4709000,99000,1.99,244000,1.055,99000,235000,511000
202608,31,4976000,4976000,4713000,73000,4877000,4976000,4808000,99000,1.99,95000,1.02,99000,236000,263000
202609,31,4976000,4976000,4616000,70000,4877000,4976000,4712000,99000,1.99,96000,1.021,99000,220000,360000
202610,31,4976000,4976000,4670000,94000,4877000,4976000,4667000,99000,1.99,-3000,0.999,99000,212000,306000
202611,31,4976000,4976000,4951000,0,4951000,4976000,4806000,25000,0.49,-145000,0.971,25000,215000,25000
202612,31,4976000,4976000,4792000,44000,4877000,4976000,4750000,99000,1.99,-42000,0.991,99000,200000,184000
202501,32,1856000,1856000,827000,435000,2085000,736000,750000,-229000,-12.36,-77000,0.907,-229000,827000,1029000
202502,32,1856000,1856000,1063000,492000,2085000,814000,830000,-229000,-12.36,-234000,0.78,-229000,532000,793000
202503,32,1856000,1856000,1011000,447000,2085000,900000,883000,-229000,-12.36,-128000,0.873,-229000,337000,845000
202504,32,1856000,1856000,1218000,431000,2085000,984000,987000,-229000,-12.36,-230000,0.811,-229000,304000,638000
202505,32,1856000,1856000,1191000,439000,2085000,1070000,1087000,-229000,-12.36,-104000,0.913,-229000,238000,665000
202506,32,1856000,1856000,1390000,279000,2085000,1153000,1162000,-229000,-12.36,-228000,0.836,-229000,232000,466000
202507,32,1856000,1856000,1356000,264000,2085000,1239000,1247000,-229000,-12.36,-110000,0.919,-229000,194000,500000
202508,32,1856000,1856000,1589000,236000,2085000,1325000,1301000,-229000,-12.36,-288000,0.819,-229000,199000,267000
202509,32,1856000,1856000,1540000,297000,2085000,1409000,1408000,-229000,-12.36,-132000,0.914,-229000,171000,316000
202510,32,1856000,1856000,1870000,98000,2085000,1495000,1506000,-229000,-12.36,-364000,0.805,-229000,187000,-14000
202511,32,1856000,1856000,1811000,94000,2085000,1578000,1590000,-229000,-12.36,-221000,0.878,-229000,165000,45000
202512,32,1856000,1856000,2057000,11000,2085000,1664000,1648000,-229000,-12.36,-409000,0.801,-229000,171000,-201000
202601,32,1856000,1912000,2028000,16000,2085000,1750000,1760000,-174000,-9.09,-268000,0.868,-174000,156000,-116000
202602,32,1856000,1912000,2122000,0,2122000,1828000,1821000,-210000,-10.99,-301000,0.858,-210000,152000,-210000
202603,32,1856000,1912000,2112000,0,2112000,1856000,1885000,-200000,-10.49,-227000,0.893,-200000,141000,-200000
202604,32,1856000,1912000,2190000,0,2190000,1856000,1883000,-278000,-14.54,-307000,0.86,-278000,137000,-278000
202605,32,1856000,1912000,2158000,0,2158000,1856000,1806000,-247000,-12.9,-353000,0.837,-247000,127000,-247000
202606,32,1856000,1912000,2178000,0,2178000,1856000,1803000,-266000,-13.92,-374000,0.828,-266000,121000,-266000
202607,32,1856000,1912000,2190000,0,2190000,1856000,1807000,-278000,-14.54,-383000,0.825,-278000,115000,-278000
202608,32,1856000,1912000,2078000,4000,2085000,1856000,1815000,-174000,-9.09,-263000,0.873,-174000,104000,-166000
202609,32,1856000,1912000,2027000,17000,2085000,1856000,1864000,-174000,-9.09,-163000,0.92,-174000,97000,-115000
202610,32,1856000,1912000,2119000,0,2119000,1856000,1849000,-207000,-10.83,-270000,0.873,-207000,96000,-207000
202611,32,1856000,1912000,2190000,0,2190000,1856000,1874000,-278000,-14.54,-316000,0.856,-278000,95000,-278000
202612,32,1856000,1912000,2161000,0,2161000,1856000,1871000,-249000,-13.02,-289000,0.866,-249000,90000,-249000
202501,33,2220000,2220000,411000,839000,2350000,436000,362000,-130000,-5.86,-50000,0.879,-130000,411000,1809000
202502,33,2220000,2220000,447000,1015000,2350000,509000,421000,-130000,-5.86,-26000,0.941,-130000,224000,1773000
202503,33,2220000,2220000,503000,548000,2350000,589000,481000,-130000,-5.86,-22000,0.956,-130000,168000,1717000
202504,33,2220000,2220000,545000,575000,2350000,666000,523000,-130000,-5.86,-22000,0.96,-130000,136000,1675000
202505,33,2220000,2220000,634000,695000,2350000,746000,598000,-130000,-5.86,-37000,0.942,-130000,127000,1586000
202506,33,2220000,2220000,667000,672000,2350000,823000,652000,-130000,-5.86,-15000,0.977,-130000,111000,1553000
202507,33,2220000,2220000,774000,591000,2350000,903000,706000,-130000,-5.86,-69000,0.911,-130000,111000,1446000
202508,33,2220000,2220000,863000,580000,2350000,984000,785000,-130000,-5.86,-78000,0.91,-130000,108000,1357000
202509,33,2220000,2220000,908000,748000,2350000,1061000,863000,-130000,-5.86,-45000,0.951,-130000,101000,1312000
202510,33,2220000,2220000,914000,366000,2350000,1141000,880000,-130000,-5.86,-34000,0.963,-130000,91000,1306000
202511,33,2220000,2220000,1077000,591000,2350000,1218000,929000,-130000,-5.86,-148000,0.863,-130000,98000,1143000
202512,33,2220000,2220000,1107000,589000,2350000,1298000,984000,-130000,-5.86,-123000,0.889,-130000,92000,1113000
202601,33,2220000,2287000,1134000,401000,2350000,1378000,1084000,-64000,-2.78,-50000,0.956,-64000,87000,1153000
202602,33,2220000,2287000,1167000,600000,2350000,1451000,1129000,-64000,-2.78,-37000,0.968,-64000,83000,1120000
202603,33,2220000,2287000,1297000,499000,2350000,1531000,1174000,-64000,-2.78,-122000,0.906,-64000,86000,990000
202604,33,2220000,2287000,1202000,518000,2350000,1608000,1171000,-64000,-2.78,-31000,0.974,-64000,75000,1085000
202605,33,2220000,2287000,1281000,299000,2350000,1688000,1241000,-64000,-2.78,-40000,0.969,-64000,75000,1006000
202606,33,2220000,2287000,1484000,313000,2350000,1766000,1341000,-64000,-2.78,-143000,0.903,-64000,82000,803000
202607,33,2220000,2287000,1553000,331000,2350000,1846000,1346000,-64000,-2.78,-207000,0.867,-64000,82000,734000
202608,33,2220000,2287000,1651000,198000,2350000,1926000,1431000,-64000,-2.78,-220000,0.867,-64000,83000,636000
202609,33,2220000,2287000,1572000,236000,2350000,2003000,1533000,-64000,-2.78,-39000,0.975,-64000,75000,715000
202610,33,2220000,2287000,1754000,255000,2350000,2083000,1520000,-64000,-2.78,-234000,0.867,-64000,80000,532000
202611,33,2220000,2287000,1785000,299000,2350000,2161000,1569000,-64000,-2.78,-217000,0.879,-64000,78000,501000
202612,33,2220000,2287000,1757000,214000,2350000,2220000,1671000,-64000,-2.78,-86000,0.951,-64000,73000,530000
202501,34,1817000,1817000,545000,685000,1907000,586000,487000,-90000,-4.95,-59000,0.892,-90000,545000,1272000
202502,34,1817000,1817000,610000,625000,1907000,684000,549000,-90000,-4.95,-61000,0.9,-90000,305000,1207000
202503,34,1817000,1817000,686000,571000,1907000,793000,659000,-90000,-4.95,-28000,0.96,-90000,229000,1131000
202504,34,1817000,1817000,811000,519000,1907000,898000,731000,-90000,-4.95,-80000,0.901,-90000,203000,1006000
202505,34,1817000,1817000,896000,308000,1907000,1007000,790000,-90000,-4.95,-105000,0.882,-90000,179000,921000
202506,34,1817000,1817000,948000,454000,1907000,1112000,904000,-90000,-4.95,-44000,0.954,-90000,158000,869000
202507,34,1817000,1817000,1038000,377000,1907000,1221000,973000,-90000,-4.95,-65000,0.938,-90000,148000,779000
202508,34,1817000,1817000,1140000,192000,1907000,1329000,1070000,-90000,-4.95,-70000,0.938,-90000,142000,677000
202509,34,1817000,1817000,1263000,224000,1907000,1435000,1134000,-90000,-4.95,-129000,0.898,-90000,140000,554000
202510,34,1817000,1817000,1374000,225000,1907000,1543000,1245000,-90000,-4.95,-129000,0.906,-90000,137000,443000
202511,34,1817000,1817000,1397000,259000,1907000,1649000,1346000,-90000,-4.95,-51000,0.963,-90000,127000,420000
202512,34,1817000,1817000,1502000,148000,1907000,1757000,1392000,-90000,-4.95,-111000,0.926,-90000,125000,315000
202601,34,1817000,1872000,1566000,120000,1907000,1817000,1462000,-35000,-1.89,-105000,0.933,-35000,120000,305000
202602,34,1817000,1872000,1468000,158000,1907000,1817000,1374000,-35000,-1.89,-94000,0.936,-35000,105000,404000
202603,34,1817000,1872000,1466000,242000,1907000,1817000,1390000,-35000,-1.89,-76000,0.948,-35000,98000,405000
202604,34,1817000,1872000,1457000,139000,1907000,1817000,1371000,-35000,-1.89,-86000,0.941,-35000,91000,415000
202605,34,1817000,1872000,1500000,140000,1907000,1817000,1348000,-35000,-1.89,-152000,0.899,-35000,88000,371000
202606,34,1817000,1872000,1413000,244000,1907000,1817000,1384000,-35000,-1.89,-29000,0.98,-35000,78000,459000
202607,34,1817000,1872000,1608000,87000,1907000,1817000,1395000,-35000,-1.89,-213000,0.867,-35000,85000,263000
202608,34,1817000,1872000,1496000,166000,1907000,1817000,1395000,-35000,-1.89,-101000,0.932,-35000,75000,375000
202609,34,1817000,1872000,1466000,132000,1907000,1817000,1395000,-35000,-1.89,-71000,0.952,-35000,70000,406000
202610,34,1817000,1872000,1557000,129000,1907000,1817000,1398000,-35000,-1.89,-159000,0.898,-35000,71000,315000
202611,34,1817000,1872000,1442000,242000,1907000,1817000,1357000,-35000,-1.89,-85000,0.941,-35000,63000,430000
202612,34,1817000,1872000,1427000,230000,1907000,1817000,1352000,-35000,-1.89,-75000,0.948,-35000,59000,445000
202501,35,20895000,20895000,0,8940000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202502,35,20895000,20895000,0,9384000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202503,35,20895000,20895000,0,10985000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202504,35,20895000,20895000,0,8502000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202505,35,20895000,20895000,0,6152000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202506,35,20895000,20895000,0,11292000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202507,35,20895000,20895000,0,6064000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202508,35,20895000,20895000,0,8163000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202509,35,20895000,20895000,0,11748000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202510,35,20895000,20895000,0,9732000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202511,35,20895000,20895000,0,11848000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202512,35,20895000,20895000,0,11470000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202601,35,20895000,20895000,0,11241000,22042000,0,0,-1147000,-5.49,0,1.0,-1147000,0,20895000
202602,35,20895000,20895000,74000,10586000,22042000,79000,66000,-1147000,-5.49,-8000,0.893,-1147000,5000,20821000
202603,35,20895000,20895000,853000,11580000,22042000,898000,759000,-1147000,-5.49,-94000,0.89,-1147000,57000,20042000
202604,35,20895000,20895000,1686000,6800000,22042000,1691000,1506000,-1147000,-5.49,-179000,0.894,-1147000,105000,19209000
202605,35,20895000,20895000,2440000,7332000,22042000,2510000,2210000,-1147000,-5.49,-230000,0.906,-1147000,144000,18455000
202606,35,20895000,20895000,3301000,6364000,22042000,3302000,3048000,-1147000,-5.49,-253000,0.923,-1147000,183000,17594000
202607,35,20895000,20895000,4145000,7330000,22042000,4121000,3885000,-1147000,-5.49,-261000,0.937,-1147000,218000,16750000
202608,35,20895000,20895000,4920000,6906000,22042000,4940000,4679000,-1147000,-5.49,-241000,0.951,-1147000,246000,15975000
202609,35,20895000,20895000,5938000,8816000,22042000,5732000,5536000,-1147000,-5.49,-402000,0.932,-1147000,283000,14957000
202610,35,20895000,20895000,6710000,7555000,22042000,6551000,6486000,-1147000,-5.49,-224000,0.967,-1147000,305000,14185000
202611,35,20895000,20895000,7345000,6220000,22042000,7344000,7092000,-1147000,-5.49,-253000,0.966,-1147000,319000,13550000
202612,35,20895000,20895000,8178000,5526000,22042000,8163000,7983000,-1147000,-5.49,-195000,0.976,-1147000,341000,12717000
202501,36,3208000,3208000,1018000,885000,3290000,1064000,1074000,-82000,-2.56,57000,1.056,-82000,1018000,2190000
202502,36,3208000,3208000,1244000,657000,3290000,1271000,1295000,-82000,-2.56,51000,1.041,-82000,622000,1964000
202503,36,3208000,3208000,1471000,644000,3290000,1501000,1461000,-82000,-2.56,-11000,0.993,-82000,490000,1737000
202504,36,3208000,3208000,1587000,815000,3290000,1722000,1692000,-82000,-2.56,105000,1.066,-82000,397000,1621000
202505,36,3208000,3208000,1881000,460000,3290000,1951000,1912000,-82000,-2.56,32000,1.017,-82000,376000,1327000
202506,36,3208000,3208000,2138000,317000,3290000,2173000,2138000,-82000,-2.56,0,1.0,-82000,356000,1070000
202507,36,3208000,3208000,2247000,264000,3290000,2402000,2369000,-82000,-2.56,121000,1.054,-82000,321000,961000
202508,36,3208000,3208000,2673000,180000,3290000,2631000,2642000,-82000,-2.56,-30000,0.989,-82000,334000,535000
202509,36,3208000,3208000,2932000,195000,3290000,2853000,2860000,-82000,-2.56,-72000,0.975,-82000,326000,276000
202510,36,3208000,3208000,2990000,115000,3290000,3082000,3103000,-82000,-2.56,113000,1.038,-82000,299000,218000
202511,36,3208000,3208000,3229000,33000,3290000,3208000,3272000,-82000,-2.56,44000,1.014,-82000,294000,-21000
202512,36,3208000,3208000,3193000,41000,3290000,3208000,3212000,-82000,-2.56,19000,1.006,-82000,266000,15000
202601,36,3208000,3208000,3192000,45000,3290000,3208000,3182000,-82000,-2.56,-9000,0.997,-82000,246000,16000
202602,36,3208000,3208000,3204000,44000,3290000,3208000,3219000,-82000,-2.56,15000,1.005,-82000,229000,4000
202603,36,3208000,3208000,3077000,104000,3290000,3208000,3221000,-82000,-2.56,144000,1.047,-82000,205000,131000
202604,36,3208000,3208000,2971000,128000,3290000,3208000,3100000,-82000,-2.56,129000,1.043,-82000,186000,237000
202605,36,3208000,3208000,3214000,40000,3290000,3208000,3215000,-82000,-2.56,1000,1.0,-82000,189000,-6000
202606,36,3208000,3208000,3060000,126000,3290000,3208000,3233000,-82000,-2.56,173000,1.057,-82000,170000,148000
202607,36,3208000,3208000,3011000,136000,3290000,3208000,3183000,-82000,-2.56,172000,1.057,-82000,158000,197000
202608,36,3208000,3208000,2942000,130000,3290000,3208000,3140000,-82000,-2.56,198000,1.067,-82000,147000,266000
202609,36,3208000,3208000,3262000,12000,3290000,3208000,3260000,-82000,-2.56,-2000,1.0,-82000,155000,-54000
202610,36,3208000,3208000,3153000,50000,3290000,3208000,3177000,-82000,-2.56,24000,1.007,-82000,143000,55000
202611,36,3208000,3208000,3062000,74000,3290000,3208000,3170000,-82000,-2.56,108000,1.035,-82000,133000,146000
202612,36,3208000,3208000,3080000,84000,3290000,3208000,3253000,-82000,-2.56,173000,1.056,-82000,128000,128000
202501,37,3147000,3147000,0,1193000,3134000,0,0,13000,0.4,0,1.0,13000,0,3147000
202502,37,3147000,3147000,0,1587000,3134000,0,0,13000,0.4,0,1.0,13000,0,3147000
202503,37,3147000,3147000,427000,759000,3134000,447000,428000,13000,0.4,1000,1.003,13000,142000,2720000
202504,37,3147000,3147000,895000,1086000,3134000,927000,896000,13000,0.4,1000,1.001,13000,224000,2252000
202505,37,3147000,3147000,1404000,790000,3134000,1422000,1395000,13000,0.4,-9000,0.994,13000,281000,1743000
202506,37,3147000,3147000,1704000,423000,3134000,1901000,1807000,13000,0.4,103000,1.061,13000,284000,1443000
202507,37,3147000,3147000,2345000,205000,3134000,2396000,2363000,13000,0.4,17000,1.007,13000,335000,802000
202508,37,3147000,3147000,2751000,111000,3134000,2891000,2756000,13000,0.4,5000,1.002,13000,344000,396000
202509,37,3147000,3147000,2841000,151000,3134000,3147000,2997000,13000,0.4,157000,1.055,13000,316000,306000
202510,37,3147000,3147000,2999000,64000,3134000,3147000,3058000,13000,0.4,60000,1.02,13000,300000,148000
202511,37,3147000,3147000,3113000,10000,3134000,3147000,3031000,13000,0.4,-82000,0.974,13000,283000,34000
202512,37,3147000,3147000,3173000,0,3173000,3147000,3123000,-26000,-0.84,-51000,0.984,-26000,264000,-26000
202601,37,3147000,3147000,2997000,44000,3134000,3147000,3116000,13000,0.4,119000,1.04,13000,231000,150000
202602,37,3147000,3147000,3014000,60000,3134000,3147000,3101000,13000,0.4,87000,1.029,13000,215000,133000
202603,37,3147000,3147000,2939000,90000,3134000,3147000,3082000,13000,0.4,143000,1.049,13000,196000,208000
202604,37,3147000,3147000,3075000,33000,3134000,3147000,3016000,13000,0.4,-58000,0.981,13000,192000,72000
202605,37,3147000,3147000,2847000,83000,3134000,3147000,3046000,13000,0.4,199000,1.07,13000,167000,300000
202606,37,3147000,3147000,3012000,47000,3134000,3147000,3029000,13000,0.4,17000,1.005,13000,167000,135000
202607,37,3147000,3147000,2919000,68000,3134000,3147000,3019000,13000,0.4,100000,1.034,13000,154000,228000
202608,37,3147000,3147000,2887000,122000,3134000,3147000,2975000,13000,0.4,88000,1.03,13000,144000,260000
202609,37,3147000,3147000,3215000,0,3215000,3147000,3133000,-68000,-2.15,-82000,0.974,-68000,153000,-68000
202610,37,3147000,3147000,3030000,46000,3134000,3147000,3074000,13000,0.4,44000,1.015,13000,138000,117000
202611,37,3147000,3147000,3143000,0,3143000,3147000,3092000,4000,0.14,-50000,0.984,4000,137000,4000
202612,37,3147000,3147000,3054000,42000,3134000,3147000,3110000,13000,0.4,56000,1.018,13000,127000,93000
202501,38,4196000,4196000,0,1424000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
202502,38,4196000,4196000,0,2122000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
202503,38,4196000,4196000,0,1664000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
202504,38,4196000,4196000,0,2193000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
202505,38,4196000,4196000,0,2504000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
202506,38,4196000,4196000,0,2647000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
202507,38,4196000,4196000,0,2616000,4994000,0,0,-798000,-19.01,0,1.0,-798000,0,4196000
