period_id,project_id,financial_health_score,schedule_health_score,risk_health_score,resource_health_score,overall_health_score,health_status,strategic_importance_score,executive_attention_score,executive_attention_flag
202507,52,82.0,94.8,100,59.2,85.8,Healthy,78.0,36.5,No
202508,52,82.0,92.2,100,58.3,84.8,Healthy,78.0,37.2,No
202509,52,82.0,94.4,100,65.9,87.0,Healthy,78.0,35.8,No
202510,52,82.0,91.7,100,64.8,86.0,Healthy,78.0,36.4,No
202511,52,82.0,94.3,100,63.3,86.4,Healthy,78.0,36.1,No
202512,52,82.0,95.4,100,54.2,85.0,Healthy,78.0,37.1,No
202601,52,67.6,96.4,100,56.6,82.1,Healthy,78.0,38.9,No
202602,52,66.2,95.1,100,46.7,79.4,Watch,78.0,40.7,No
202603,52,58.9,90.8,100,45.0,76.0,Watch,78.0,42.9,No
202604,52,54.1,92.6,100,38.2,74.0,Watch,78.0,44.2,No
202605,52,60.2,90.9,100,36.8,74.7,Watch,78.0,43.8,No
202606,52,59.1,95.1,100,42.8,76.9,Watch,78.0,42.3,No
202607,52,47.0,94.2,100,47.8,74.6,Watch,78.0,43.8,No
202608,52,48.5,94.6,100,52.4,76.0,Watch,78.0,42.9,No
202609,52,54.5,92.0,100,54.0,77.0,Watch,78.0,42.2,No
202610,52,53.9,97.6,72.4,51.9,71.3,Watch,78.0,46.0,No
202611,52,61.0,91.2,100,54.7,78.6,Watch,78.0,41.2,No
202612,52,52.0,97.0,100,48.1,76.7,Watch,78.0,42.4,No
202501,53,77.5,50.4,100,67.0,72.9,Watch,60.5,38.8,No
202502,53,72.6,48.8,100,56.7,69.1,Watch,60.5,41.2,No
202503,53,72.7,48.2,100,54.4,68.5,Watch,60.5,41.6,No
202504,53,63.9,43.0,100,47.1,63.3,At Risk,60.5,45.0,No
202505,53,75.7,45.4,100,50.7,67.7,Watch,60.5,42.2,No
202506,53,70.9,48.3,100,51.1,67.4,Watch,60.5,42.3,No
202507,53,68.5,45.6,100,59.2,67.6,Watch,60.5,42.2,No
202508,53,61.0,48.7,100,58.3,66.5,Watch,60.5,42.9,No
202509,53,72.5,46.6,100,65.9,70.3,Watch,60.5,40.5,No
202510,53,69.5,44.8,34.5,64.8,52.4,At Risk,60.5,52.1,No
202511,53,69.3,45.8,100,63.3,68.7,Watch,60.5,41.5,No
202512,53,75.2,45.3,100,54.2,68.2,Watch,60.5,41.8,No
202601,53,63.8,42.8,100,56.6,65.1,Watch,60.5,43.9,No
202602,53,61.3,40.9,100,46.7,61.9,At Risk,60.5,45.9,No
202603,53,71.2,36.3,100,45.0,62.7,At Risk,60.5,45.4,No
202604,53,69.7,34.7,100,38.2,60.5,At Risk,60.5,46.9,No
202605,53,60.4,36.0,100,36.8,58.3,At Risk,60.5,48.3,No
202606,53,77.6,38.4,46.0,42.8,51.0,At Risk,60.5,53.0,No
202607,53,70.6,34.0,100,47.8,62.4,At Risk,60.5,45.6,No
202608,53,78.5,35.1,100,52.4,65.6,Watch,60.5,43.5,No
202609,53,75.0,35.3,65.5,54.0,56.5,At Risk,60.5,49.4,No
202610,53,69.0,34.5,100,51.9,63.0,At Risk,60.5,45.2,No
202611,53,69.5,38.6,100,54.7,64.9,At Risk,60.5,44.0,No
202612,53,65.7,38.9,100,48.1,62.7,At Risk,60.5,45.4,No
202501,54,64.4,53.4,79.3,64.8,64.9,At Risk,53.5,41.5,No
202502,54,65.7,48.3,100,55.9,67.1,Watch,53.5,40.1,No
202503,54,66.0,50.2,100,52.9,67.1,Watch,53.5,40.1,No
202504,54,68.4,49.9,100,50.4,67.1,Watch,53.5,40.1,No
202505,54,62.2,51.4,100,49.5,65.9,Watch,53.5,40.9,No
202506,54,68.6,45.1,100,54.1,66.5,Watch,53.5,40.5,No
202507,54,57.2,50.0,100,54.2,65.1,Watch,53.5,41.4,No
202508,54,60.9,44.6,100,59.0,65.4,Watch,53.5,41.2,No
202509,54,70.4,45.4,100,66.7,69.5,Watch,53.5,38.5,No
202510,54,60.1,47.7,100,63.5,67.0,Watch,53.5,40.2,No
202511,54,61.9,42.7,100,64.5,66.2,Watch,53.5,40.7,No
202512,54,62.3,44.0,81.6,55.3,60.3,At Risk,53.5,44.6,No
202601,54,70.7,40.5,79.3,55.8,60.8,At Risk,53.5,44.2,No
202602,54,62.8,54.3,100,41.5,65.3,Watch,53.5,41.3,No
202603,54,66.4,56.6,100,41.6,66.9,Watch,53.5,40.2,No
202604,54,66.0,63.1,100,37.7,68.0,Watch,53.5,39.5,No
202605,54,68.9,63.6,100,37.2,68.7,Watch,53.5,39.0,No
202606,54,68.9,69.4,100,37.9,70.6,Watch,53.5,37.8,No
202607,54,69.0,74.4,55.2,42.9,62.0,At Risk,53.5,43.5,No
202608,54,68.7,78.5,100,49.7,75.7,Watch,53.5,34.6,No
202609,54,73.9,79.4,100,54.3,78.1,Watch,53.5,32.9,No
202610,54,71.7,80.9,100,47.0,76.6,Watch,53.5,33.9,No
202611,54,72.4,85.5,100,53.8,79.5,Watch,53.5,32.0,No
202612,54,74.7,83.6,100,48.7,78.5,Watch,53.5,32.7,No
202501,55,82.0,68.4,100,70.3,80.1,Healthy,94.0,45.8,No
202502,55,82.0,72.3,100,60.8,79.4,Watch,94.0,46.3,No
202503,55,82.0,66.4,100,58.7,77.1,Watch,94.0,47.8,No
202504,55,82.0,67.6,100,58.2,77.4,Watch,94.0,47.6,No
202505,55,82.0,62.9,100,51.8,74.7,Watch,94.0,49.3,No
202506,55,82.0,62.6,34.5,60.2,59.9,At Risk,94.0,58.9,Yes
202507,55,68.6,66.8,100,61.3,74.5,Watch,94.0,49.5,No
202508,55,62.1,65.0,100,65.9,73.2,Watch,94.0,50.3,No
202509,55,56.9,61.5,100,70.7,71.8,Watch,94.0,51.2,No
202510,55,72.1,66.8,100,70.9,77.2,Watch,94.0,47.7,No
202511,55,67.6,63.3,100,69.4,74.8,Watch,94.0,49.3,No
202512,55,62.8,75.0,55.2,61.5,64.3,At Risk,94.0,56.1,No
202601,55,66.5,79.4,100,60.5,77.5,Watch,94.0,47.5,No
202602,55,63.6,80.2,100,46.1,74.2,Watch,94.0,49.7,No
202603,55,68.7,81.2,100,44.1,75.3,Watch,94.0,48.9,No
202604,55,66.3,84.8,77.0,40.8,69.4,Watch,94.0,52.8,No
202605,55,67.2,86.6,100,46.0,77.0,Watch,94.0,47.9,No
202606,55,69.7,93.2,65.5,45.8,70.9,Watch,94.0,51.8,No
202607,55,70.0,93.2,55.2,50.7,69.4,Watch,94.0,52.8,No
202608,55,72.5,93.2,65.5,59.2,74.3,Watch,94.0,49.6,No
202609,55,74.4,93.2,100,58.1,83.2,Healthy,94.0,43.8,No
202610,55,76.3,93.2,100,48.0,81.6,Healthy,94.0,44.8,No
202611,55,78.4,93.2,100,58.2,84.2,Healthy,94.0,43.2,No
202612,55,78.2,93.2,77.0,52.7,77.3,Watch,94.0,47.7,No
202501,56,82.0,97.0,100,96.1,93.8,Healthy,70.5,28.7,No
202502,56,82.0,95.7,100,82.9,90.8,Healthy,70.5,30.7,No
202503,56,82.9,98.7,100,78.8,91.1,Healthy,70.5,30.5,No
202504,56,89.3,96.6,100,85.8,93.4,Healthy,70.5,28.9,No
202505,56,78.5,92.8,100,78.5,88.2,Healthy,70.5,32.4,No
202506,56,83.5,94.5,90.8,85.4,89.0,Healthy,70.5,31.8,No
202507,56,87.8,97.1,100,90.0,94.1,Healthy,70.5,28.5,No
202508,56,89.9,98.3,100,98.5,96.6,Healthy,70.5,26.9,No
202509,56,91.8,98.0,100,99.3,97.2,Healthy,70.5,26.5,No
202510,56,88.2,93.0,100,99.3,94.8,Healthy,70.5,28.1,No
202511,56,79.4,95.2,100,92.2,91.8,Healthy,70.5,30.0,No
202512,56,89.3,95.6,100,88.9,93.8,Healthy,70.5,28.7,No
202601,56,87.9,93.5,100,85.1,92.0,Healthy,70.5,29.8,No
202602,56,86.4,97.1,100,80.7,91.9,Healthy,70.5,30.0,No
202603,56,83.1,92.8,100,72.4,88.1,Healthy,70.5,32.4,No
202604,56,84.9,92.6,100,66.0,87.2,Healthy,70.5,33.0,No
202605,56,86.6,95.7,100,74.8,90.3,Healthy,70.5,31.0,No
202606,56,91.0,97.7,100,67.6,90.6,Healthy,70.5,30.8,No
202607,56,91.7,100,100,75.2,93.0,Healthy,70.5,29.2,No
202608,56,85.1,95.5,100,84.5,91.8,Healthy,70.5,30.0,No
202609,56,92.2,100,100,79.1,93.9,Healthy,70.5,28.7,No
202610,56,87.3,95.8,100,81.3,91.8,Healthy,70.5,30.0,No
202611,56,86.8,99.6,100,83.4,93.3,Healthy,70.5,29.1,No
202612,56,83.2,96.2,100,75.0,89.7,Healthy,70.5,31.4,No
202501,57,84.2,99.3,90.8,70.3,87.6,Healthy,74.5,34.1,No
202502,57,78.6,97.9,100,60.8,86.2,Healthy,74.5,35.1,No
202503,57,79.9,99.1,100,58.7,86.4,Healthy,74.5,34.9,No
202504,57,87.4,97.5,100,58.2,87.8,Healthy,74.5,34.0,No
202505,57,86.8,100.0,100,51.8,87.0,Healthy,74.5,34.5,No
202506,57,79.4,99.8,100,60.2,86.8,Healthy,74.5,34.6,No
202507,57,81.2,100,100,61.3,87.6,Healthy,74.5,34.2,No
202508,57,83.0,100,100,65.9,88.9,Healthy,74.5,33.3,No
202509,57,78.4,100,100,70.7,88.7,Healthy,74.5,33.4,No
202510,57,77.6,97.9,100,70.9,87.9,Healthy,74.5,33.9,No
202511,57,86.1,100,100,69.4,90.4,Healthy,74.5,32.3,No
202512,57,78.4,100,100,61.5,86.9,Healthy,74.5,34.6,No
202601,57,86.1,97.9,100,60.5,88.0,Healthy,74.5,33.9,No
202602,57,89.8,100,100,46.1,86.7,Healthy,74.5,34.7,No
202603,57,89.5,99.3,100,44.1,86.0,Healthy,74.5,35.2,No
202604,57,86.9,97.6,100,40.8,84.1,Healthy,74.5,36.4,No
202605,57,80.1,97.1,100,46.0,83.3,Healthy,74.5,36.9,No
202606,57,92.9,100,100,45.8,87.4,Healthy,74.5,34.3,No
202607,57,83.2,98.1,100,50.7,85.3,Healthy,74.5,35.6,No
202608,57,87.5,100,100,59.2,88.7,Healthy,74.5,33.4,No
202609,57,81.9,100,100,58.1,87.1,Healthy,74.5,34.5,No
202610,57,78.8,100,100,48.0,84.3,Healthy,74.5,36.3,No
202611,57,89.2,100,100,58.2,89.0,Healthy,74.5,33.3,No
202612,57,87.7,100,100,52.7,87.4,Healthy,74.5,34.2,No
202501,58,82.0,95.0,100,67.0,87.4,Healthy,74.5,34.3,No
202502,58,82.0,96.9,100,56.7,85.9,Healthy,74.5,35.2,No
202503,58,82.0,94.9,100,54.4,84.9,Healthy,74.5,35.9,No
202504,58,82.0,92.7,100,47.1,82.7,Healthy,74.5,37.3,No
202505,58,82.0,97.2,55.2,50.7,73.6,Watch,74.5,43.2,No
202506,58,82.0,95.5,100,51.1,84.4,Healthy,74.5,36.2,No
202507,58,82.0,97.5,58.6,59.2,76.2,Watch,74.5,41.5,No
202508,58,82.0,95.5,100,58.3,85.8,Healthy,74.5,35.3,No
202509,58,82.0,98.6,100,65.9,88.3,Healthy,74.5,33.7,No
202510,58,82.0,99.0,100,64.8,88.1,Healthy,74.5,33.8,No
202511,58,55.7,98.2,100,63.3,81.1,Healthy,74.5,38.4,No
202512,58,56.4,92.4,100,54.2,77.7,Watch,74.5,40.6,No
202601,58,60.2,93.7,72.4,56.6,72.6,Watch,74.5,43.9,No
202602,58,57.1,97.1,100,46.7,77.8,Watch,74.5,40.5,No
202603,58,58.6,91.1,65.5,45.0,67.4,Watch,74.5,47.3,No
202604,58,63.0,94.9,100,38.2,76.9,Watch,74.5,41.1,No
202605,58,49.2,91.1,100,36.8,72.0,Watch,74.5,44.3,No
202606,58,67.2,91.1,100,42.8,77.7,Watch,74.5,40.6,No
202607,58,55.3,93.9,100,47.8,76.5,Watch,74.5,41.3,No
202608,58,62.2,91.3,100,52.4,78.4,Watch,74.5,40.1,No
202609,58,62.4,92.4,100,54.0,79.1,Watch,74.5,39.6,No
202610,58,57.7,96.3,55.2,51.9,67.5,Watch,74.5,47.2,No
202611,58,66.5,98.0,100,54.7,82.0,Healthy,74.5,37.8,No
202612,58,51.1,91.1,100,48.1,74.7,Watch,74.5,42.5,No
202501,59,82.0,100,100,74.2,90.3,Healthy,88.0,37.1,No
202502,59,82.0,100,100,67.6,89.0,Healthy,88.0,37.9,No
202503,59,82.0,97.9,100,65.1,87.9,Healthy,88.0,38.7,No
202504,59,82.0,100,100,64.3,88.4,Healthy,88.0,38.4,No
202505,59,82.0,100,100,58.0,87.1,Healthy,88.0,39.2,No
202506,59,82.0,96.7,100,63.5,87.2,Healthy,88.0,39.1,No
202507,59,82.0,100,100,63.7,88.2,Healthy,88.0,38.4,No
202508,59,82.0,97.3,100,73.2,89.3,Healthy,88.0,37.7,No
202509,59,82.0,98.8,100,75.6,90.3,Healthy,88.0,37.1,No
202510,59,82.6,98.1,100,74.3,90.0,Healthy,88.0,37.3,No
202511,59,78.7,99.1,100,74.5,89.3,Healthy,88.0,37.8,No
202512,59,89.2,97.2,100,63.4,89.1,Healthy,88.0,37.9,No
202601,59,78.8,100,100,60.0,86.7,Healthy,88.0,39.5,No
202602,59,84.0,96.2,100,56.6,86.2,Healthy,88.0,39.8,No
202603,59,87.2,95.6,100,51.0,85.7,Healthy,88.0,40.1,No
202604,59,80.2,93.4,81.6,46.9,77.9,Watch,88.0,45.2,No
202605,59,90.4,99.0,100,49.6,87.2,Healthy,88.0,39.1,No
202606,59,77.5,96.8,100,55.2,84.4,Healthy,88.0,40.9,No
202607,59,91.2,100,100,54.8,88.8,Healthy,88.0,38.1,No
202608,59,82.8,100,100,57.8,87.3,Healthy,88.0,39.1,No
202609,59,82.3,95.8,100,64.0,87.1,Healthy,88.0,39.2,No
202610,59,81.9,100,100,54.2,86.3,Healthy,88.0,39.7,No
202611,59,81.7,100,100,62.5,87.9,Healthy,88.0,38.7,No
202612,59,81.6,98.6,100,55.4,86.1,Healthy,88.0,39.9,No
202501,60,64.4,89.2,100,74.2,82.7,Healthy,91.0,43.1,No
202502,60,61.3,90.2,100,67.6,80.9,Healthy,91.0,44.3,No
202503,60,55.1,90.3,100,65.1,78.9,Watch,91.0,45.6,No
202504,60,46.9,94.3,100,64.3,77.9,Watch,91.0,46.2,No
202505,60,58.4,86.3,100,58.0,77.1,Watch,91.0,46.7,No
202506,60,50.6,92.5,100,63.5,78.1,Watch,91.0,46.1,No
202507,60,63.6,87.5,79.3,63.7,74.7,Watch,91.0,48.3,No
202508,60,65.2,94.5,100,73.2,84.3,Healthy,91.0,42.1,No
202509,60,66.6,93.0,100,75.6,84.7,Healthy,91.0,41.8,No
202510,60,66.1,87.9,100,74.3,82.8,Healthy,91.0,43.1,No
202511,60,52.0,91.5,100,74.5,80.3,Healthy,91.0,44.6,No
202512,60,54.1,90.8,100,63.4,78.5,Watch,91.0,45.9,No
202601,60,49.4,90.3,81.6,60.0,71.8,Watch,91.0,50.2,No
202602,60,67.7,91.0,100,56.6,80.6,Healthy,91.0,44.5,No
202603,60,63.3,89.7,100,51.0,78.0,Watch,91.0,46.2,No
202604,60,47.8,92.8,100,46.9,74.2,Watch,91.0,48.6,No
202605,60,50.6,87.3,100,49.6,73.8,Watch,91.0,48.9,No
202606,60,66.4,88.4,100,55.2,79.1,Watch,91.0,45.4,No
202607,60,60.1,93.6,100,54.8,79.1,Watch,91.0,45.4,No
202608,60,65.2,92.2,100,57.8,80.5,Healthy,91.0,44.5,No
202609,60,66.5,89.5,100,64.0,81.3,Healthy,91.0,44.0,No
202610,60,58.9,89.1,86.2,54.2,73.8,Watch,91.0,48.9,No
202611,60,51.6,87.7,79.3,62.5,71.5,Watch,91.0,50.4,No
202612,60,68.4,91.4,100,55.4,80.6,Healthy,91.0,44.5,No
202501,61,82.0,95.0,95.4,67.0,86.3,Healthy,75.0,35.2,No
202502,61,82.0,90.3,100,56.7,83.9,Healthy,75.0,36.7,No
202503,61,82.5,90.9,100,54.4,83.8,Healthy,75.0,36.8,No
202504,61,82.8,88.4,100,47.1,81.6,Healthy,75.0,38.2,No
202505,61,88.5,92.1,100,50.7,84.9,Healthy,75.0,36.1,No
202506,61,92.6,88.0,86.2,51.1,81.3,Healthy,75.0,38.4,No
202507,61,87.9,93.5,100,59.2,86.9,Healthy,75.0,34.8,No
202508,61,77.4,87.2,100,58.3,82.2,Healthy,75.0,37.8,No
202509,61,91.9,90.9,100,65.9,88.4,Healthy,75.0,33.8,No
202510,61,82.5,88.7,100,64.8,85.2,Healthy,75.0,35.9,No
202511,61,85.9,90.8,100,63.3,86.4,Healthy,75.0,35.1,No
202512,61,80.3,85.6,100,54.2,81.6,Healthy,75.0,38.2,No
202601,61,82.9,86.8,100,56.6,83.1,Healthy,75.0,37.3,No
202602,61,92.6,86.9,100,46.7,83.6,Healthy,75.0,36.9,No
202603,61,91.5,92.0,100,45.0,84.5,Healthy,75.0,36.3,No
202604,61,92.5,87.4,100,38.2,82.0,Healthy,75.0,38.0,No
202605,61,81.6,84.4,100,36.8,78.1,Watch,75.0,40.5,No
202606,61,79.6,87.1,100,42.8,79.6,Watch,75.0,39.5,No
202607,61,78.4,91.1,100,47.8,81.5,Healthy,75.0,38.3,No
202608,61,91.0,87.7,100,52.4,84.6,Healthy,75.0,36.3,No
202609,61,90.1,90.5,100,54.0,85.5,Healthy,75.0,35.7,No
202610,61,84.9,92.1,100,51.9,84.2,Healthy,75.0,36.5,No
202611,61,77.7,90.5,100,54.7,82.5,Healthy,75.0,37.6,No
202612,61,77.6,89.8,100,48.1,81.0,Healthy,75.0,38.6,No
202501,62,81.8,92.1,100,96.1,92.3,Healthy,87.5,35.6,No
202502,62,87.0,100,100,82.9,93.3,Healthy,87.5,35.0,No
202503,62,83.4,96.2,100,78.8,90.5,Healthy,87.5,36.8,No
202504,62,82.0,93.0,100,85.8,90.6,Healthy,87.5,36.8,No
202505,62,92.0,92.8,100,78.5,91.5,Healthy,87.5,36.1,No
202506,62,82.5,93.3,72.4,85.4,83.8,Healthy,87.5,41.2,No
202507,62,91.2,97.6,100,90.0,95.1,Healthy,87.5,33.8,No
202508,62,79.0,94.9,100,98.5,92.9,Healthy,87.5,35.2,No
202509,62,80.7,94.0,100,99.3,93.2,Healthy,87.5,35.0,No
202510,62,92.7,96.4,100,99.3,96.9,Healthy,87.5,32.6,No
202511,62,81.7,99.7,100,92.2,93.8,Healthy,87.5,34.7,No
202512,62,92.9,97.1,100,88.9,95.1,Healthy,87.5,33.8,No
202601,62,77.9,93.2,100,85.1,89.5,Healthy,87.5,37.5,No
202602,62,81.4,92.3,100,80.7,89.1,Healthy,87.5,37.7,No
202603,62,81.3,92.1,100,72.4,87.4,Healthy,87.5,38.8,No
202604,62,77.8,94.8,100,66.0,86.1,Healthy,87.5,39.7,No
202605,62,91.8,92.2,100,74.8,90.5,Healthy,87.5,36.8,No
202606,62,85.0,99.3,100,67.6,89.6,Healthy,87.5,37.4,No
202607,62,87.0,97.3,90.8,75.2,88.7,Healthy,87.5,38.0,No
202608,62,92.9,94.1,100,84.5,93.4,Healthy,87.5,34.9,No
202609,62,78.1,95.8,100,79.1,89.1,Healthy,87.5,37.7,No
202610,62,83.8,99.9,100,81.3,92.2,Healthy,87.5,35.7,No
202611,62,90.6,93.2,100,83.4,92.3,Healthy,87.5,35.6,No
202612,62,78.5,92.9,100,75.0,87.5,Healthy,87.5,38.8,No
202501,63,53.1,93.6,100,92.2,84.8,Healthy,67.5,33.5,No
202502,63,66.6,97.0,100,85.9,87.9,Healthy,67.5,31.5,No
202503,63,48.0,92.3,100,77.9,80.3,Healthy,67.5,36.4,No
202504,63,65.0,99.9,100,81.8,87.6,Healthy,67.5,31.7,No
202505,63,49.1,92.6,100,77.1,80.5,Healthy,67.5,36.3,No
202506,63,65.2,93.0,100,85.1,86.2,Healthy,67.5,32.6,No
202507,63,54.7,94.0,100,85.3,83.9,Healthy,67.5,34.1,No
202508,63,48.4,96.0,100,90.1,83.9,Healthy,67.5,34.1,No
202509,63,58.2,99.3,46.0,92.1,74.3,Watch,67.5,40.3,No
202510,63,51.7,96.3,100,98.2,86.4,Healthy,67.5,32.4,No
202511,63,52.9,97.6,100,92.4,86.0,Healthy,67.5,32.7,No
202512,63,47.1,93.3,100,88.2,82.4,Healthy,67.5,35.0,No
202601,63,49.9,93.2,81.6,83.8,77.6,Watch,67.5,38.2,No
202602,63,47.4,92.6,100,73.3,79.3,Watch,67.5,37.1,No
202603,63,63.7,98.6,79.3,71.9,79.7,Watch,67.5,36.8,No
202604,63,52.6,96.3,79.3,67.7,75.4,Watch,67.5,39.6,No
202605,63,60.2,95.9,65.5,69.7,74.1,Watch,67.5,40.4,No
202606,63,55.6,95.0,100,67.9,81.0,Healthy,67.5,36.0,No
202607,63,48.7,92.5,100,71.8,79.3,Watch,67.5,37.1,No
202608,63,59.4,99.4,100,81.9,86.0,Healthy,67.5,32.7,No
202609,63,50.0,97.8,72.4,80.4,76.0,Watch,67.5,39.2,No
202610,63,48.2,94.5,100,83.0,82.0,Healthy,67.5,35.3,No
202611,63,58.3,93.1,100,78.0,83.1,Healthy,67.5,34.6,No
202612,63,51.0,93.4,100,72.5,80.3,Healthy,67.5,36.4,No
202501,64,67.9,71.3,100,67.0,76.7,Watch,63.5,37.3,No
202502,64,59.8,71.5,100,56.7,72.8,Watch,63.5,39.9,No
202503,64,78.2,69.3,100,54.4,76.2,Watch,63.5,37.7,No
202504,64,74.7,67.8,100,47.1,73.4,Watch,63.5,39.5,No
202505,64,75.1,68.7,100,50.7,74.5,Watch,63.5,38.8,No
202506,64,67.5,66.9,100,51.1,72.2,Watch,63.5,40.3,No
202507,64,62.2,68.8,100,59.2,73.0,Watch,63.5,39.8,No
202508,64,78.0,65.1,100,58.3,75.7,Watch,63.5,38.0,No
202509,64,61.7,65.2,100,65.9,73.1,Watch,63.5,39.7,No
202510,64,78.1,62.9,100,64.8,76.4,Watch,63.5,37.6,No
202511,64,74.0,66.6,100,63.3,76.1,Watch,63.5,37.7,No
202512,64,60.1,62.3,100,54.2,69.5,Watch,63.5,42.0,No
202601,64,68.5,63.0,100,56.6,72.3,Watch,63.5,40.2,No
202602,64,65.6,65.1,100,46.7,70.3,Watch,63.5,41.5,No
202603,64,61.2,59.2,100,45.0,67.1,Watch,63.5,43.6,No
202604,64,62.6,61.5,65.5,38.2,58.1,At Risk,63.5,49.5,No
202605,64,67.4,56.2,100,36.8,66.1,Watch,63.5,44.3,No
202606,64,61.8,59.5,100,42.8,66.9,Watch,63.5,43.8,No
202607,64,74.0,63.2,100,47.8,72.0,Watch,63.5,40.4,No
202608,64,74.1,57.2,100,52.4,71.2,Watch,63.5,41.0,No
202609,64,67.9,62.1,34.5,54.0,55.0,At Risk,63.5,51.5,No
202610,64,68.4,56.6,100,51.9,69.5,Watch,63.5,42.1,No
202611,64,65.2,61.1,31.0,54.7,53.3,At Risk,63.5,52.6,No
202612,64,69.1,57.5,72.4,48.1,62.3,At Risk,63.5,46.8,No
202501,65,88.6,90.6,100,93.9,93.1,Healthy,55.0,23.7,No
202502,65,78.6,91.0,100,85.2,89.0,Healthy,55.0,26.4,No
202503,65,90.4,89.5,100,77.4,89.9,Healthy,55.0,25.8,No
202504,65,85.3,92.0,100,83.7,90.7,Healthy,55.0,25.3,No
202505,65,87.4,89.2,100,75.5,88.7,Healthy,55.0,26.6,No
202506,65,91.5,91.3,100,87.7,92.8,Healthy,55.0,23.9,No
202507,65,89.3,94.0,100,85.0,92.5,Healthy,55.0,24.1,No
202508,65,88.1,92.4,100,94.7,93.7,Healthy,55.0,23.4,No
202509,65,78.2,95.1,100,95.1,92.1,Healthy,55.0,24.4,No
202510,65,92.9,95.9,100,95.3,96.0,Healthy,55.0,21.8,No
202511,65,93.2,91.2,100,92.8,94.2,Healthy,55.0,23.0,No
202512,65,89.3,88.2,100,88.1,91.4,Healthy,55.0,24.8,No
202601,65,78.2,96.5,100,86.5,90.8,Healthy,55.0,25.2,No
202602,65,89.0,89.3,86.2,77.9,86.2,Healthy,55.0,28.2,No
202603,65,91.4,93.0,100,75.2,90.8,Healthy,55.0,25.2,No
202604,65,88.6,96.0,100,67.1,89.4,Healthy,55.0,26.2,No
202605,65,84.0,93.0,100,69.6,87.8,Healthy,55.0,27.2,No
202606,65,84.6,91.6,86.2,69.2,84.0,Healthy,55.0,29.6,No
202607,65,84.2,95.4,100,73.1,89.3,Healthy,55.0,26.2,No
202608,65,88.0,89.3,100,82.9,90.4,Healthy,55.0,25.5,No
202609,65,87.5,89.1,100,79.8,89.6,Healthy,55.0,26.0,No
202610,65,92.4,95.8,100,86.8,94.2,Healthy,55.0,23.0,No
202611,65,92.0,94.4,100,82.4,92.8,Healthy,55.0,23.9,No
202612,65,86.2,91.0,100,78.5,89.5,Healthy,55.0,26.0,No
202501,66,82.0,93.3,100,92.2,91.9,Healthy,57.5,25.4,No
202502,66,82.0,94.1,100,85.9,90.9,Healthy,57.5,26.0,No
202503,66,82.0,93.1,100,77.9,89.0,Healthy,57.5,27.3,No
202504,66,82.0,93.8,100,81.8,90.0,Healthy,57.5,26.6,No
202505,66,82.0,93.2,100,77.1,88.9,Healthy,57.5,27.3,No
202506,66,82.0,98.2,95.4,85.1,90.8,Healthy,57.5,26.1,No
202507,66,82.0,95.0,100,85.3,91.1,Healthy,57.5,25.9,No
202508,66,82.0,98.8,100,90.1,93.2,Healthy,57.5,24.6,No
202509,66,82.0,96.8,100,92.1,93.0,Healthy,57.5,24.7,No
202510,66,82.0,90.8,100,98.2,92.4,Healthy,57.5,25.1,No
202511,66,82.0,92.8,90.8,92.4,89.5,Healthy,57.5,26.9,No
202512,66,82.0,94.8,100,88.2,91.6,Healthy,57.5,25.6,No
202601,66,82.0,93.3,100,83.8,90.2,Healthy,57.5,26.5,No
202602,66,83.2,93.9,100,73.3,88.7,Healthy,57.5,27.5,No
202603,66,78.7,92.3,100,71.9,86.8,Healthy,57.5,28.7,No
202604,66,79.9,98.0,100,67.7,87.9,Healthy,57.5,28.0,No
202605,66,78.7,90.9,100,69.7,85.9,Healthy,57.5,29.3,No
202606,66,87.7,92.5,100,67.9,88.2,Healthy,57.5,27.8,No
202607,66,82.4,96.7,100,71.8,89.0,Healthy,57.5,27.3,No
202608,66,79.9,95.8,86.2,81.9,86.7,Healthy,57.5,28.8,No
202609,66,90.2,98.1,100,80.4,93.1,Healthy,57.5,24.6,No
202610,66,79.2,98.1,100,83.0,90.8,Healthy,57.5,26.1,No
202611,66,87.4,91.0,100,78.0,89.8,Healthy,57.5,26.8,No
202612,66,90.2,95.2,100,72.5,90.6,Healthy,57.5,26.2,No
202501,67,80.8,91.2,100,92.2,91.0,Healthy,89.0,37.0,No
202502,67,93.0,88.3,100,85.9,91.9,Healthy,89.0,36.4,No
202503,67,80.3,90.7,90.8,77.9,85.6,Healthy,89.0,40.5,No
202504,67,82.5,90.4,100,81.8,89.1,Healthy,89.0,38.2,No
202505,67,86.9,88.3,95.4,77.1,87.5,Healthy,89.0,39.3,No
202506,67,89.7,89.1,100,85.1,91.2,Healthy,89.0,36.9,No
202507,67,91.0,90.2,86.2,85.3,88.4,Healthy,89.0,38.7,No
202508,67,77.8,92.1,100,90.1,90.1,Healthy,89.0,37.6,No
202509,67,81.6,95.2,100,92.1,92.4,Healthy,89.0,36.1,No
202510,67,88.5,87.5,100,98.2,93.0,Healthy,89.0,35.7,No
202511,67,89.8,87.6,100,92.4,92.2,Healthy,89.0,36.2,No
202512,67,85.1,88.0,100,88.2,90.3,Healthy,89.0,37.4,No
202601,67,91.3,89.9,100,83.8,91.6,Healthy,89.0,36.6,No
202602,67,80.5,91.3,100,73.3,87.2,Healthy,89.0,39.5,No
